attendance_id,employee_id,status,leave_type
105264,1323,Present,Sick
105265,3334,Leave,Earned
105266,4404,Present,Earned
105267,3249,Present,None
105268,491,Present,None
105269,4689,Present,Casual
105270,2964,Present,Sick
105271,1054,Present,None
105272,4876,Present,Sick
105273,4174,Present,Casual
105274,1348,Present,Casual
105275,1739,Present,Casual
105276,318,Present,Unpaid
105277,699,Present,None
105278,1092,Present,Unpaid
105279,1652,Present,None
105280,64,Present,Earned
105281,2567,Present,Sick
105282,3073,Present,Casual
105283,1617,Present,Unpaid
105284,3150,Present,Casual
105285,2439,Present,Unpaid
105286,995,Present,None
105287,1231,Leave,None
105288,2898,Leave,Sick
105289,1524,Present,Earned
105290,378,Present,Unpaid
105291,4160,Present,None
105292,852,Leave,Unpaid
105293,2562,Present,Sick
105294,3522,Present,Casual
105295,2237,Present,Unpaid
105296,1831,Present,Earned
105297,1502,Present,None
105298,4650,Leave,Earned
105299,4898,WFH,None
105300,300,Present,Casual
105301,2711,Present,Casual
105302,757,Present,None
105303,343,Present,Casual
105304,4165,Present,Sick
105305,885,Present,Earned
105306,4508,Present,Casual
105307,1994,Present,Unpaid
105308,1770,Present,Sick
105309,3851,Present,Sick
105310,2528,Absent,Earned
105311,2731,Present,Casual
105312,4741,Leave,Casual
105313,2832,WFH,Earned
105314,3894,Present,Unpaid
105315,3251,Leave,None
105316,1887,Leave,Earned
105317,40,Present,Earned
105318,274,Present,Casual
105319,2862,Present,None
105320,1329,Present,Earned
105321,1972,Present,Earned
105322,642,Present,Sick
105323,4443,Present,Earned
105324,4821,Present,Unpaid
105325,106,Present,None
105326,3758,Present,Sick
105327,2120,Present,Unpaid
105328,3619,Leave,Unpaid
105329,375,Present,Casual
105330,1303,Present,None
105331,412,Present,None
105332,687,Present,Sick
105333,4773,Present,None
105334,1867,Present,Sick
105335,780,Present,Unpaid
105336,3160,Present,Unpaid
105337,3539,Present,Earned
105338,4481,Present,Sick
105339,2998,Present,Sick
105340,2049,Present,Sick
105341,4937,Present,Casual
105342,1816,Present,Unpaid
105343,3021,Absent,None
105344,4168,Present,None
105345,25,Present,Sick
105346,1432,Present,Sick
105347,2233,Leave,Casual
105348,3149,Present,Sick
105349,3903,Present,Sick
105350,1096,Present,Casual
105351,983,Present,Casual
105352,1474,Leave,Earned
105353,3912,Leave,Earned
105354,4320,Present,Sick
105355,985,Present,Unpaid
105356,3542,Present,Sick
105357,276,Present,None
105358,1456,Present,Unpaid
105359,341,Leave,Casual
105360,2319,Present,Casual
105361,162,Present,Unpaid
105362,3476,Present,Sick
105363,139,Present,Earned
105364,4610,Absent,Earned
105365,4953,Present,Sick
105366,4922,Present,Earned
105367,4899,Present,None
105368,3466,Present,Earned
105369,4657,Leave,Unpaid
105370,3633,Present,Sick
105371,666,Present,Casual
105372,3621,Present,None
105373,2449,Present,Casual
105374,2837,Present,Sick
105375,4573,Present,Earned
105376,2204,Present,Casual
105377,2591,Present,Unpaid
105378,1795,Present,Sick
105379,3099,Present,Unpaid
105380,1853,Leave,Earned
105381,2848,Present,Sick
105382,3157,Present,Sick
105383,33,Leave,Unpaid
105384,4892,Present,Casual
105385,2978,Present,Casual
105386,605,Present,Casual
105387,3687,Present,Casual
105388,2056,Present,Unpaid
105389,3598,Present,Sick
105390,1327,Present,Unpaid
105391,4130,Present,None
105392,3137,Present,Earned
105393,4835,Absent,Casual
105394,2581,Present,Casual
105395,993,Present,Casual
105396,4909,Present,Sick
105397,3577,Present,Unpaid
105398,157,Leave,Earned
105399,1468,Present,None
105400,3365,Present,Casual
105401,272,Present,None
105402,4940,Leave,Unpaid
105403,3847,Present,Earned
105404,4404,Leave,Sick
105405,3092,Present,Earned
105406,3687,Present,Unpaid
105407,3651,Absent,Unpaid
105408,4022,Present,Casual
105409,3657,Present,Unpaid
105410,3656,Present,Casual
105411,2485,WFH,Sick
105412,4585,Leave,None
105413,1457,Present,Sick
105414,4884,Present,None
105415,1249,Present,Earned
105416,4440,Present,Unpaid
105417,3909,Present,None
105418,199,Present,Earned
105419,918,Present,Unpaid
105420,4358,Present,Unpaid
105421,3915,Present,Sick
105422,2364,Present,Earned
105423,4698,Present,None
105424,4481,Leave,Casual
105425,4348,Absent,None
105426,1782,Present,Unpaid
105427,4878,Present,None
105428,1548,Present,Sick
105429,3025,Absent,Casual
105430,4056,Present,Earned
105431,1358,Absent,Sick
105432,3910,Present,Unpaid
105433,1905,Leave,None
105434,3980,Present,None
105435,2365,Present,Casual
105436,4272,Present,Unpaid
105437,3832,Present,Casual
105438,2603,Leave,Unpaid
105439,3123,Present,Earned
105440,2181,Leave,Earned
105441,3211,Present,Unpaid
105442,2414,Present,Sick
105443,329,Present,Sick
105444,2514,Present,None
105445,3367,Present,Earned
105446,2203,Present,Casual
105447,4898,Present,Sick
105448,1421,Present,Unpaid
105449,1706,Present,Sick
105450,4020,Present,Casual
105451,2016,Present,Sick
105452,1353,Present,Unpaid
105453,3486,Leave,None
105454,349,Leave,Unpaid
105455,4883,Present,Casual
105456,3994,Leave,None
105457,1054,Present,None
105458,3217,Present,Earned
105459,3142,Present,None
105460,1479,Present,Sick
105461,880,Present,Unpaid
105462,2571,Present,Sick
105463,4550,Present,Earned
105464,273,Present,Sick
105465,1347,Present,Casual
105466,3664,Present,Unpaid
105467,4094,Leave,Casual
105468,2044,Present,Unpaid
105469,379,WFH,Earned
105470,3352,Leave,None
105471,4880,WFH,Earned
105472,3063,Present,Unpaid
105473,3396,WFH,Earned
105474,1566,Present,Earned
105475,3113,Present,Unpaid
105476,97,Leave,Casual
105477,4223,Present,Earned
105478,4672,Present,Unpaid
105479,4386,Present,Casual
105480,4998,Present,Earned
105481,4495,Present,Earned
105482,2141,Leave,Sick
105483,2569,Present,Earned
105484,2259,Present,Sick
105485,1305,Present,Sick
105486,211,Present,Sick
105487,449,WFH,Unpaid
105488,4392,Present,None
105489,4926,Present,Unpaid
105490,1481,Present,Earned
105491,4263,Leave,Casual
105492,1641,Leave,Sick
105493,3416,Present,Casual
105494,3127,Present,None
105495,2142,Present,Casual
105496,776,Present,Sick
105497,1396,Present,Sick
105498,1021,Present,Unpaid
105499,3348,Present,Earned
105500,3954,Present,Unpaid
105501,2077,Leave,Unpaid
105502,4780,Present,Earned
105503,1724,Absent,Earned
105504,1325,Present,Sick
105505,1696,Present,Unpaid
105506,19,Present,None
105507,3266,Present,Unpaid
105508,2397,Leave,None
105509,141,Present,Earned
105510,520,Present,None
105511,2799,Present,Earned
105512,2934,Present,Sick
105513,1010,Present,Sick
105514,4259,Leave,None
105515,3823,Present,Earned
105516,3172,Present,None
105517,2040,Present,Unpaid
105518,4205,Present,None
105519,2460,Present,Casual
105520,2072,Present,Sick
105521,4885,Present,Earned
105522,4609,Present,Casual
105523,2158,Present,Sick
105524,4720,Present,Casual
105525,2351,Leave,None
105526,3624,Present,Casual
105527,1246,Present,Unpaid
105528,4617,Present,Unpaid
105529,1256,Present,Casual
105530,3806,Present,Casual
105531,1590,Present,Earned
105532,3026,Present,Sick
105533,848,Leave,Sick
105534,2582,Present,Casual
105535,4940,Present,Unpaid
105536,1560,Leave,None
105537,1810,Present,Sick
105538,3915,WFH,None
105539,4453,Present,Unpaid
105540,2327,WFH,Unpaid
105541,3738,Present,None
105542,1692,Present,Earned
105543,1156,Absent,Earned
105544,933,Present,Earned
105545,4579,Present,Sick
105546,3957,Leave,Sick
105547,3428,Present,Unpaid
105548,4994,Present,Unpaid
105549,3111,Absent,Unpaid
105550,3086,Present,Casual
105551,4425,Present,Unpaid
105552,4315,Present,Sick
105553,2383,Present,None
105554,3507,Leave,Casual
105555,4864,Present,Casual
105556,4021,Present,Casual
105557,3357,Present,Earned
105558,4637,Present,Unpaid
105559,1189,Present,Sick
105560,1461,Present,Earned
105561,2729,Leave,Casual
105562,1680,Present,Earned
105563,2947,Present,Earned
105564,577,Present,None
105565,3279,Present,Casual
105566,4935,Present,Sick
105567,1059,Leave,Casual
105568,1486,Present,Earned
105569,1445,Present,Unpaid
105570,4241,Present,Sick
105571,4008,Present,Sick
105572,2535,Present,Casual
105573,1728,Present,Unpaid
105574,1646,Present,Casual
105575,2934,Present,Sick
105576,1864,Present,Earned
105577,4302,Present,None
105578,4351,Present,Earned
105579,3643,WFH,Sick
105580,1374,Present,Unpaid
105581,1327,Present,None
105582,3893,Present,None
105583,692,Absent,Earned
105584,875,Present,Sick
105585,189,Present,Casual
105586,331,Present,Unpaid
105587,3435,Present,Sick
105588,3752,Present,Unpaid
105589,211,Present,None
105590,1384,WFH,Earned
105591,2983,Present,Unpaid
105592,3839,Present,Sick
105593,1760,Absent,Earned
105594,2880,Present,Casual
105595,4905,Present,Sick
105596,4497,Present,Sick
105597,782,Present,Unpaid
105598,4636,Present,Earned
105599,1919,Present,Casual
105600,1401,Present,Unpaid
105601,3062,Present,Sick
105602,4,Present,Casual
105603,2236,Present,Casual
105604,2495,Present,Unpaid
105605,2272,Present,Unpaid
105606,1416,Present,Casual
105607,4794,Present,Unpaid
105608,3882,Present,None
105609,3254,Present,Unpaid
105610,678,Leave,Earned
105611,269,Present,None
105612,473,Present,Unpaid
105613,1323,Present,Casual
105614,529,Present,None
105615,2642,Present,Casual
105616,3388,Present,Unpaid
105617,1222,Present,Unpaid
105618,672,Present,Earned
105619,987,Present,Sick
105620,697,Present,Unpaid
105621,2176,Present,None
105622,2038,Present,Sick
105623,3921,Present,Unpaid
105624,330,Present,Earned
105625,2626,Present,Casual
105626,1407,Present,Unpaid
105627,2763,WFH,None
105628,1457,Leave,Sick
105629,1656,Present,Sick
105630,3083,Present,Unpaid
105631,1519,Present,Casual
105632,1710,Present,None
105633,1424,WFH,Unpaid
105634,4950,Absent,Unpaid
105635,3214,Present,Sick
105636,62,Present,Casual
105637,1164,Present,Casual
105638,659,Present,Sick
105639,3273,Present,Sick
105640,3743,Absent,Earned
105641,2453,Present,Sick
105642,3336,Present,Sick
105643,1535,Present,Casual
105644,3803,Present,Earned
105645,1890,Present,Unpaid
105646,3505,Present,None
105647,2083,Present,None
105648,3721,Present,None
105649,2103,Present,Earned
105650,2193,Present,Casual
105651,1283,Absent,Unpaid
105652,3056,Present,Casual
105653,1933,Leave,Casual
105654,567,Leave,Sick
105655,1255,Present,Earned
105656,3412,Leave,Earned
105657,1225,Present,Unpaid
105658,1288,Leave,Casual
105659,3240,Present,Earned
105660,2413,Absent,Earned
105661,3779,Present,Casual
105662,931,Present,Earned
105663,3391,Present,Sick
105664,2089,Present,None
105665,2474,Leave,Sick
105666,2373,Present,Sick
105667,3902,Present,None
105668,1004,Leave,None
105669,521,Present,Earned
105670,4820,Present,Casual
105671,3684,Present,Casual
105672,4388,Present,Casual
105673,2814,Present,Unpaid
105674,2489,Present,Casual
105675,2598,Present,Sick
105676,3207,WFH,Earned
105677,405,Present,None
105678,2886,Present,Casual
105679,3670,Present,None
105680,4578,Present,Sick
105681,1262,Leave,Sick
105682,1356,Present,Earned
105683,3138,Present,Sick
105684,60,WFH,Sick
105685,4902,Present,Casual
105686,2951,Present,Earned
105687,1014,Leave,Earned
105688,1834,Present,None
105689,2936,Present,None
105690,3228,Present,Sick
105691,2772,Present,Earned
105692,1747,Present,Sick
105693,3360,Leave,Casual
105694,4706,Present,Unpaid
105695,2567,Present,Sick
105696,2887,Leave,Earned
105697,3317,Present,Earned
105698,2894,Present,None
105699,2121,Present,Casual
105700,1838,Present,Unpaid
105701,4652,Present,Casual
105702,3155,Present,Earned
105703,2791,Present,Casual
105704,140,WFH,Earned
105705,3026,Present,Earned
105706,2612,Leave,Casual
105707,2009,Present,Earned
105708,1049,Present,Unpaid
105709,3005,Present,None
105710,927,Present,Sick
105711,3298,Present,Sick
105712,1724,Leave,Sick
105713,2833,Leave,Sick
105714,1751,Absent,None
105715,278,WFH,Earned
105716,1980,Leave,None
105717,451,Present,Unpaid
105718,4091,Present,Casual
105719,2345,Present,None
105720,2553,Leave,None
105721,806,Present,Casual
105722,234,Absent,Sick
105723,3316,Present,Casual
105724,2995,Present,Casual
105725,3200,Present,Unpaid
105726,4069,Present,Unpaid
105727,857,Present,Unpaid
105728,2248,Present,None
105729,4320,Present,Sick
105730,138,Present,Sick
105731,353,Present,None
105732,4640,Present,None
105733,498,Present,Casual
105734,838,Present,None
105735,2496,Leave,None
105736,2011,Present,Unpaid
105737,4169,WFH,Unpaid
105738,1491,Leave,Unpaid
105739,683,WFH,Sick
105740,2740,Present,Earned
105741,4797,Leave,Unpaid
105742,2802,Present,Unpaid
105743,1399,Present,Unpaid
105744,2992,Present,Earned
105745,944,Present,None
105746,4148,Present,Earned
105747,2131,Present,Sick
105748,1725,Leave,Sick
105749,1127,Present,Casual
105750,2718,Present,Casual
105751,117,Absent,Sick
105752,2154,Leave,None
105753,522,Leave,Unpaid
105754,1590,Absent,None
105755,3079,Present,Sick
105756,4048,Present,None
105757,3129,Present,Sick
105758,2206,Present,Earned
105759,4428,Present,Earned
105760,2430,Present,Unpaid
105761,2573,Absent,Earned
105762,4393,Present,Casual
105763,1329,Leave,Earned
105764,4323,WFH,Sick
105765,330,Present,Unpaid
105766,15,Present,Earned
105767,4232,Present,None
105768,4955,WFH,Casual
105769,1198,Present,Earned
105770,4343,Present,None
105771,3833,WFH,Unpaid
105772,678,Present,Unpaid
105773,4845,Present,Sick
105774,1699,Present,Casual
105775,4713,Present,Unpaid
105776,699,Present,Sick
105777,2229,Leave,Sick
105778,3738,Leave,Sick
105779,558,Present,Casual
105780,3237,Present,Sick
105781,4134,Present,Unpaid
105782,4783,Present,Casual
105783,4679,Present,Sick
105784,4420,Present,Earned
105785,1236,Present,Sick
105786,3474,Present,Sick
105787,1636,Present,None
105788,1135,Present,Sick
105789,3815,Present,None
105790,733,Present,Unpaid
105791,1988,Present,Sick
105792,2095,Absent,Casual
105793,3468,Present,Earned
105794,3702,Absent,Earned
105795,3756,WFH,None
105796,3895,WFH,Unpaid
105797,1133,Present,Unpaid
105798,1673,Present,Casual
105799,1935,Present,Casual
105800,4658,Present,Casual
105801,1503,Present,Unpaid
105802,197,Present,None
105803,3939,Present,Sick
105804,2105,Leave,None
105805,1552,Present,None
105806,2232,Leave,None
105807,4412,Present,None
105808,2988,Leave,None
105809,4649,Leave,None
105810,2323,Present,None
105811,986,Present,Casual
105812,245,Present,None
105813,2576,Leave,Unpaid
105814,1561,Leave,Unpaid
105815,1536,Present,Casual
105816,3675,WFH,Earned
105817,4935,Present,Earned
105818,431,Present,None
105819,1795,Present,None
105820,3170,Leave,None
105821,2815,Present,Earned
105822,524,Present,Unpaid
105823,2263,Present,Unpaid
105824,3103,WFH,Unpaid
105825,4249,Present,Earned
105826,3917,Present,Sick
105827,4510,Present,Earned
105828,838,Present,Sick
105829,2484,Present,Casual
105830,1662,Absent,Unpaid
105831,3183,Present,None
105832,4137,Leave,Earned
105833,3243,Present,None
105834,1794,Leave,Sick
105835,2210,Present,None
105836,1209,Present,Earned
105837,4808,Present,Earned
105838,4454,Present,Unpaid
105839,884,Leave,Unpaid
105840,2919,Present,Unpaid
105841,1003,Present,Casual
105842,4900,Present,Unpaid
105843,2073,WFH,Earned
105844,1936,Present,Casual
105845,4323,Present,Unpaid
105846,1096,Present,Sick
105847,1883,Present,Sick
105848,2292,Leave,None
105849,2005,Present,None
105850,2014,Present,Casual
105851,4073,Leave,Earned
105852,4428,Present,Sick
105853,926,Present,None
105854,507,Present,Earned
105855,4167,Present,Earned
105856,3725,Present,Earned
105857,987,Present,Sick
105858,404,Leave,Sick
105859,4954,Present,Earned
105860,3313,Present,None
105861,2145,Present,None
105862,29,Leave,Unpaid
105863,3248,Present,Sick
105864,431,Present,Sick
105865,736,WFH,Earned
105866,2139,Present,Earned
105867,2769,Absent,None
105868,783,Present,None
105869,285,Present,Sick
105870,2566,Present,Earned
105871,4112,Present,Casual
105872,1760,Present,None
105873,1146,Present,Casual
105874,1216,Present,Sick
105875,3206,WFH,Earned
105876,2824,Present,Unpaid
105877,3655,WFH,None
105878,640,Leave,Casual
105879,17,WFH,Casual
105880,3446,Present,None
105881,1168,Present,None
105882,773,Present,Casual
105883,1544,Absent,Casual
105884,439,Present,Sick
105885,1527,WFH,Unpaid
105886,635,Present,Earned
105887,4901,Absent,Sick
105888,4072,Present,Sick
105889,2788,Absent,None
105890,2807,Present,Sick
105891,4209,WFH,Unpaid
105892,4774,Present,Casual
105893,4022,Present,Unpaid
105894,287,Present,Casual
105895,1043,Leave,Unpaid
105896,3545,Present,None
105897,1384,Present,None
105898,4921,Present,Casual
105899,3775,Present,None
105900,538,Present,None
105901,510,Present,None
105902,2794,WFH,Casual
105903,4496,Present,Earned
105904,2841,Leave,Unpaid
105905,412,Present,Unpaid
105906,4056,Leave,Sick
105907,3221,Present,Sick
105908,3152,WFH,Unpaid
105909,2059,Present,Unpaid
105910,42,Leave,None
105911,1783,Present,Sick
105912,3620,Present,Earned
105913,2284,Present,None
105914,487,Present,Sick
105915,1450,Present,None
105916,4766,Leave,None
105917,1106,Present,Sick
105918,1766,Present,Sick
105919,4837,Present,Casual
105920,1871,Present,Sick
105921,1361,Leave,None
105922,3378,Present,None
105923,4196,Present,Earned
105924,1754,Present,Sick
105925,2783,Present,None
105926,2272,Present,Unpaid
105927,3375,Leave,Earned
105928,4523,Present,Earned
105929,1183,Present,Unpaid
105930,2329,Leave,Unpaid
105931,1462,Present,Unpaid
105932,4690,Present,Casual
105933,1172,Present,Unpaid
105934,4323,Present,Sick
105935,25,Present,Sick
105936,4348,Present,Sick
105937,4840,Present,Unpaid
105938,1584,Present,Sick
105939,978,Present,Earned
105940,2073,Present,Sick
105941,3695,Present,None
105942,3915,Present,Unpaid
105943,2190,Present,Earned
105944,107,Absent,Unpaid
105945,3018,Present,Casual
105946,3754,Present,Sick
105947,4357,Present,Casual
105948,2886,Absent,Earned
105949,541,Present,Earned
105950,1308,Present,Earned
105951,3311,Present,Earned
105952,439,Present,Earned
105953,1841,Present,None
105954,1435,WFH,Unpaid
105955,446,Leave,None
105956,2539,Present,Casual
105957,4087,Present,Earned
105958,4429,Present,Unpaid
