employee_id,employee_name,department,facility_id,designation,status
4348,Employee-4348,Support,34,L2,Active
4349,Employee-4349,HR,47,Manager,Active
4350,Employee-4350,Sales,15,Manager,Active
4351,Employee-4351,IT,45,Manager,Active
4352,Employee-4352,Sales,26,L3,Active
4353,Employee-4353,Operations,14,L2,Active
4354,Employee-4354,Sales,7,Senior Manager,Active
4355,Employee-4355,Finance,46,Senior Manager,Active
4356,Employee-4356,Finance,31,Senior Manager,Active
4357,Employee-4357,Sales,24,Manager,Active
4358,Employee-4358,Finance,31,Manager,Active
4359,Employee-4359,Operations,29,L2,Active
4360,Employee-4360,HR,42,L1,Active
4361,Employee-4361,Finance,32,Manager,Active
4362,Employee-4362,Finance,17,Senior Manager,Active
4363,Employee-4363,Sales,14,L1,Inactive
4364,Employee-4364,Operations,40,Manager,Active
4365,Employee-4365,HR,36,L4,Active
4366,Employee-4366,Sales,48,L3,Active
4367,Employee-4367,Sales,24,Manager,Active
4368,Employee-4368,Support,45,L4,Active
4369,Employee-4369,Operations,27,L2,Active
4370,Employee-4370,HR,25,L4,Active
4371,Employee-4371,Operations,32,L2,Inactive
4372,Employee-4372,HR,18,Manager,Active
4373,Employee-4373,Operations,46,L2,Active
4374,Employee-4374,Sales,18,L4,Active
4375,Employee-4375,Sales,37,L3,Active
4376,Employee-4376,IT,26,L1,Active
4377,Employee-4377,Finance,9,L1,Active
4378,Employee-4378,Support,35,L3,Active
4379,Employee-4379,Operations,8,Senior Manager,Active
4380,Employee-4380,Support,20,L1,Active
4381,Employee-4381,IT,42,Manager,Active
4382,Employee-4382,Finance,22,Senior Manager,Active
4383,Employee-4383,Operations,19,Manager,Inactive
4384,Employee-4384,HR,30,L4,Active
4385,Employee-4385,Finance,28,L4,Active
4386,Employee-4386,Sales,35,Senior Manager,Active
4387,Employee-4387,IT,43,Senior Manager,Active
4388,Employee-4388,Finance,11,Senior Manager,Active
4389,Employee-4389,Finance,31,Senior Manager,Active
4390,Employee-4390,Sales,49,L2,Active
4391,Employee-4391,Operations,48,Senior Manager,Active
4392,Employee-4392,HR,39,Senior Manager,Active
4393,Employee-4393,Sales,36,L4,Active
4394,Employee-4394,HR,30,Manager,Active
4395,Employee-4395,Operations,23,L4,Active
4396,Employee-4396,Finance,19,L1,Active
4397,Employee-4397,HR,12,L2,Active
4398,Employee-4398,IT,15,L2,Active
4399,Employee-4399,IT,31,Manager,Active
4400,Employee-4400,Sales,43,Senior Manager,Active
4401,Employee-4401,Operations,37,L4,Active
4402,Employee-4402,Sales,37,L1,Active
4403,Employee-4403,Sales,15,L4,Active
4404,Employee-4404,Support,29,Senior Manager,Active
4405,Employee-4405,Sales,50,Senior Manager,Active
4406,Employee-4406,Support,43,L3,Active
4407,Employee-4407,IT,26,L4,Active
4408,Employee-4408,IT,44,Manager,Active
4409,Employee-4409,Sales,2,L4,Active
4410,Employee-4410,IT,20,L2,Active
4411,Employee-4411,Operations,15,L1,Active
4412,Employee-4412,Support,4,Manager,Active
4413,Employee-4413,Support,22,L3,Active
4414,Employee-4414,Sales,50,L1,Inactive
4415,Employee-4415,IT,38,L1,Active
4416,Employee-4416,HR,23,L2,Active
4417,Employee-4417,Support,26,L2,Active
4418,Employee-4418,Sales,11,L2,Active
4419,Employee-4419,Sales,28,Manager,Active
4420,Employee-4420,Operations,2,L4,Active
4421,Employee-4421,Finance,8,L1,Active
4422,Employee-4422,Finance,29,L4,Active
4423,Employee-4423,Support,11,L4,Active
4424,Employee-4424,Operations,37,L2,Active
4425,Employee-4425,Operations,18,L4,Active
4426,Employee-4426,Operations,50,L1,Active
4427,Employee-4427,Support,14,L1,Active
4428,Employee-4428,Finance,10,Senior Manager,Active
4429,Employee-4429,Operations,35,L3,Active
4430,Employee-4430,IT,9,Manager,Active
4431,Employee-4431,Sales,35,L4,Active
4432,Employee-4432,Sales,11,Manager,Active
4433,Employee-4433,HR,44,Manager,Active
4434,Employee-4434,HR,12,Manager,Active
4435,Employee-4435,Support,3,Senior Manager,Active
4436,Employee-4436,Support,39,Manager,Active
4437,Employee-4437,Sales,14,Senior Manager,Active
4438,Employee-4438,IT,28,L1,Active
4439,Employee-4439,Finance,11,L4,Active
4440,Employee-4440,Finance,39,Senior Manager,Active
4441,Employee-4441,Support,25,L3,Active
4442,Employee-4442,IT,21,Manager,Active
4443,Employee-4443,Support,10,L3,Active
4444,Employee-4444,Finance,43,L1,Active
4445,Employee-4445,Support,15,L1,Active
4446,Employee-4446,Operations,19,L2,Active
4447,Employee-4447,Support,48,Manager,Active
4448,Employee-4448,Sales,22,L2,Inactive
4449,Employee-4449,Support,21,L3,Active
4450,Employee-4450,Sales,44,L4,Active
4451,Employee-4451,IT,32,L2,Active
4452,Employee-4452,Finance,50,L1,Active
4453,Employee-4453,HR,23,Manager,Active
4454,Employee-4454,HR,13,L3,Active
4455,Employee-4455,Finance,5,Senior Manager,Active
4456,Employee-4456,HR,4,L1,Active
4457,Employee-4457,Support,28,Senior Manager,Active
4458,Employee-4458,IT,14,L4,Active
4459,Employee-4459,IT,8,Manager,Active
4460,Employee-4460,Finance,9,L4,Active
4461,Employee-4461,HR,35,L4,Active
4462,Employee-4462,Support,37,Manager,Active
4463,Employee-4463,IT,21,Manager,Active
4464,Employee-4464,IT,18,Senior Manager,Active
4465,Employee-4465,Operations,33,L4,Active
4466,Employee-4466,Operations,8,L3,Active
4467,Employee-4467,IT,49,Senior Manager,Active
4468,Employee-4468,Finance,17,Manager,Active
4469,Employee-4469,Sales,43,L1,Active
4470,Employee-4470,Sales,31,Senior Manager,Active
4471,Employee-4471,Support,34,L2,Active
4472,Employee-4472,IT,6,L3,Active
4473,Employee-4473,IT,22,Senior Manager,Active
4474,Employee-4474,IT,14,Manager,Active
4475,Employee-4475,Finance,3,Manager,Active
4476,Employee-4476,Operations,12,L3,Active
4477,Employee-4477,IT,36,L2,Active
4478,Employee-4478,IT,12,Senior Manager,Active
4479,Employee-4479,HR,45,Senior Manager,Active
4480,Employee-4480,Finance,2,L4,Active
4481,Employee-4481,Support,2,L1,Active
4482,Employee-4482,IT,15,Manager,Inactive
4483,Employee-4483,HR,23,Senior Manager,Active
4484,Employee-4484,Sales,29,Senior Manager,Active
4485,Employee-4485,Support,17,Senior Manager,Active
4486,Employee-4486,IT,32,L2,Active
4487,Employee-4487,IT,7,L1,Active
4488,Employee-4488,HR,30,Senior Manager,Active
4489,Employee-4489,Finance,28,L3,Active
4490,Employee-4490,IT,14,Manager,Active
4491,Employee-4491,Sales,44,L4,Active
4492,Employee-4492,IT,30,L3,Active
4493,Employee-4493,Sales,17,Manager,Active
4494,Employee-4494,Support,32,L2,Active
4495,Employee-4495,Support,46,L1,Active
4496,Employee-4496,Operations,6,L1,Active
4497,Employee-4497,Operations,24,Manager,Active
4498,Employee-4498,Sales,6,L3,Active
4499,Employee-4499,Finance,27,L4,Active
4500,Employee-4500,IT,18,L2,Active
4501,Employee-4501,IT,24,Manager,Active
4502,Employee-4502,Operations,37,L2,Inactive
4503,Employee-4503,Sales,24,L1,Active
4504,Employee-4504,IT,38,Senior Manager,Active
4505,Employee-4505,IT,34,Senior Manager,Active
4506,Employee-4506,Finance,40,L4,Active
4507,Employee-4507,HR,47,L2,Active
4508,Employee-4508,Operations,15,Manager,Active
4509,Employee-4509,Operations,11,L4,Active
4510,Employee-4510,HR,22,L3,Active
4511,Employee-4511,IT,24,Senior Manager,Active
4512,Employee-4512,Finance,1,Manager,Active
4513,Employee-4513,Finance,18,L2,Active
4514,Employee-4514,Operations,44,L4,Active
4515,Employee-4515,Finance,12,Manager,Active
4516,Employee-4516,Support,43,L4,Active
4517,Employee-4517,HR,28,L4,Active
4518,Employee-4518,IT,40,L4,Active
4519,Employee-4519,Support,7,L2,Active
4520,Employee-4520,HR,23,Manager,Active
4521,Employee-4521,Sales,21,L1,Active
4522,Employee-4522,Operations,34,L1,Active
4523,Employee-4523,Finance,11,L2,Active
4524,Employee-4524,Sales,22,L2,Active
4525,Employee-4525,Finance,42,Senior Manager,Active
4526,Employee-4526,Support,35,L4,Active
4527,Employee-4527,IT,29,Manager,Active
4528,Employee-4528,IT,42,Manager,Active
4529,Employee-4529,IT,28,L3,Active
4530,Employee-4530,Finance,18,L3,Inactive
4531,Employee-4531,Sales,14,L1,Active
4532,Employee-4532,IT,18,L3,Active
4533,Employee-4533,Sales,28,L3,Active
4534,Employee-4534,Finance,24,L1,Active
4535,Employee-4535,Support,8,Senior Manager,Active
4536,Employee-4536,Sales,42,L1,Active
4537,Employee-4537,Support,45,L3,Active
4538,Employee-4538,Finance,8,Manager,Active
4539,Employee-4539,Finance,4,L3,Active
4540,Employee-4540,Operations,27,L4,Active
4541,Employee-4541,Finance,36,L4,Active
4542,Employee-4542,Finance,5,L4,Active
4543,Employee-4543,HR,33,Senior Manager,Active
4544,Employee-4544,IT,49,L2,Active
4545,Employee-4545,Operations,34,L4,Active
4546,Employee-4546,Operations,30,Manager,Active
4547,Employee-4547,Operations,8,Senior Manager,Active
4548,Employee-4548,HR,39,L2,Active
4549,Employee-4549,Support,47,L2,Active
4550,Employee-4550,Finance,26,L4,Active
4551,Employee-4551,IT,37,L3,Active
4552,Employee-4552,Sales,34,L1,Active
4553,Employee-4553,Support,7,L3,Active
4554,Employee-4554,Finance,40,L3,Active
4555,Employee-4555,HR,28,L2,Active
4556,Employee-4556,Finance,39,L2,Active
4557,Employee-4557,Finance,39,Senior Manager,Active
4558,Employee-4558,HR,28,Senior Manager,Inactive
4559,Employee-4559,Operations,14,L2,Active
4560,Employee-4560,Operations,50,Manager,Active
4561,Employee-4561,IT,38,Manager,Active
4562,Employee-4562,IT,4,L1,Active
4563,Employee-4563,Operations,42,L2,Active
4564,Employee-4564,Support,18,L4,Active
4565,Employee-4565,Sales,44,Senior Manager,Active
4566,Employee-4566,Finance,48,L2,Active
4567,Employee-4567,Sales,25,Manager,Active
4568,Employee-4568,Finance,7,L2,Active
4569,Employee-4569,Operations,38,Manager,Active
4570,Employee-4570,IT,28,L2,Active
4571,Employee-4571,Support,5,L4,Active
4572,Employee-4572,IT,3,L1,Active
4573,Employee-4573,Sales,44,L4,Active
4574,Employee-4574,IT,31,Manager,Active
4575,Employee-4575,Operations,47,Senior Manager,Active
4576,Employee-4576,Support,42,Senior Manager,Active
4577,Employee-4577,Sales,20,L3,Active
4578,Employee-4578,Support,19,L4,Active
4579,Employee-4579,Finance,48,L2,Active
4580,Employee-4580,IT,11,L1,Active
4581,Employee-4581,Support,40,L2,Active
4582,Employee-4582,HR,3,L2,Active
4583,Employee-4583,IT,23,L4,Active
4584,Employee-4584,Finance,7,L1,Active
4585,Employee-4585,Support,23,L3,Active
4586,Employee-4586,Sales,7,L2,Active
4587,Employee-4587,Finance,46,L1,Active
4588,Employee-4588,HR,34,L3,Active
4589,Employee-4589,Support,42,L2,Active
4590,Employee-4590,Operations,19,L1,Active
4591,Employee-4591,IT,9,L4,Active
4592,Employee-4592,Sales,48,Senior Manager,Active
4593,Employee-4593,Operations,18,Senior Manager,Active
4594,Employee-4594,Support,41,L2,Active
4595,Employee-4595,Support,48,L2,Active
4596,Employee-4596,Finance,45,L1,Active
4597,Employee-4597,Support,42,Senior Manager,Active
4598,Employee-4598,Sales,25,L2,Active
4599,Employee-4599,Operations,14,L3,Active
4600,Employee-4600,Sales,44,L2,Active
4601,Employee-4601,HR,25,Senior Manager,Active
4602,Employee-4602,HR,19,Manager,Active
4603,Employee-4603,IT,39,Senior Manager,Active
4604,Employee-4604,IT,15,L3,Active
4605,Employee-4605,HR,16,L1,Active
4606,Employee-4606,Support,27,L3,Inactive
4607,Employee-4607,Sales,40,Manager,Active
4608,Employee-4608,HR,10,Manager,Inactive
4609,Employee-4609,IT,4,L2,Active
4610,Employee-4610,HR,19,L2,Active
4611,Employee-4611,Support,28,Senior Manager,Active
4612,Employee-4612,HR,21,L4,Active
4613,Employee-4613,Sales,47,L3,Active
4614,Employee-4614,Operations,14,Senior Manager,Active
4615,Employee-4615,Support,33,L4,Active
4616,Employee-4616,IT,48,Senior Manager,Active
4617,Employee-4617,Sales,10,Manager,Active
4618,Employee-4618,HR,19,L2,Active
4619,Employee-4619,HR,30,L2,Active
4620,Employee-4620,Operations,22,Senior Manager,Inactive
4621,Employee-4621,IT,3,L2,Active
4622,Employee-4622,IT,37,L1,Active
4623,Employee-4623,Finance,41,Senior Manager,Active
4624,Employee-4624,IT,18,Manager,Inactive
4625,Employee-4625,Operations,11,Senior Manager,Active
4626,Employee-4626,Finance,48,Senior Manager,Active
4627,Employee-4627,Finance,2,L2,Active
4628,Employee-4628,HR,12,Manager,Active
4629,Employee-4629,HR,6,Senior Manager,Active
4630,Employee-4630,IT,43,L2,Active
4631,Employee-4631,Finance,40,L3,Active
4632,Employee-4632,HR,44,Manager,Active
4633,Employee-4633,Operations,29,L4,Active
4634,Employee-4634,HR,30,L1,Active
4635,Employee-4635,Support,2,L4,Active
4636,Employee-4636,Support,9,Manager,Active
4637,Employee-4637,HR,47,Senior Manager,Active
4638,Employee-4638,Finance,2,L2,Active
4639,Employee-4639,Finance,29,Manager,Active
4640,Employee-4640,Sales,33,L1,Active
4641,Employee-4641,Support,10,Manager,Active
4642,Employee-4642,Operations,34,L2,Active
4643,Employee-4643,Finance,44,L4,Active
4644,Employee-4644,IT,8,L3,Active
4645,Employee-4645,Support,37,L4,Inactive
4646,Employee-4646,Operations,33,L2,Active
4647,Employee-4647,Operations,47,L2,Active
4648,Employee-4648,Finance,6,L1,Active
4649,Employee-4649,Operations,44,Manager,Active
4650,Employee-4650,Finance,40,Manager,Active
4651,Employee-4651,HR,45,L4,Active
4652,Employee-4652,Support,19,L3,Active
4653,Employee-4653,Sales,32,L3,Active
4654,Employee-4654,HR,27,L1,Active
4655,Employee-4655,Support,1,L2,Active
4656,Employee-4656,Finance,43,L1,Active
4657,Employee-4657,Support,33,Manager,Active
4658,Employee-4658,Finance,40,Senior Manager,Active
4659,Employee-4659,HR,32,Senior Manager,Active
4660,Employee-4660,IT,5,Senior Manager,Active
4661,Employee-4661,IT,17,L2,Active
4662,Employee-4662,Support,8,L1,Active
4663,Employee-4663,IT,42,L4,Active
4664,Employee-4664,Finance,34,Manager,Active
4665,Employee-4665,Operations,9,Senior Manager,Active
4666,Employee-4666,Finance,23,L3,Active
4667,Employee-4667,Operations,35,L1,Inactive
4668,Employee-4668,HR,50,Manager,Active
4669,Employee-4669,Sales,7,Manager,Inactive
4670,Employee-4670,Operations,15,L3,Active
4671,Employee-4671,IT,20,L3,Active
4672,Employee-4672,Finance,50,L3,Active
4673,Employee-4673,HR,25,Senior Manager,Active
4674,Employee-4674,IT,3,Senior Manager,Active
4675,Employee-4675,HR,46,L1,Active
4676,Employee-4676,Sales,24,L3,Active
4677,Employee-4677,Finance,34,L4,Active
4678,Employee-4678,Support,46,Manager,Active
4679,Employee-4679,Finance,22,L3,Active
4680,Employee-4680,Sales,11,Manager,Active
4681,Employee-4681,Finance,48,L2,Active
4682,Employee-4682,Support,8,L2,Active
4683,Employee-4683,Operations,39,L3,Active
4684,Employee-4684,HR,43,Manager,Active
4685,Employee-4685,Support,35,L2,Active
4686,Employee-4686,IT,49,L3,Active
4687,Employee-4687,Sales,46,Manager,Active
4688,Employee-4688,Operations,38,L3,Active
4689,Employee-4689,IT,8,Senior Manager,Active
4690,Employee-4690,IT,37,Manager,Active
4691,Employee-4691,Sales,27,L2,Active
4692,Employee-4692,Operations,28,L3,Active
4693,Employee-4693,IT,40,L2,Active
4694,Employee-4694,IT,34,L3,Active
4695,Employee-4695,Operations,32,L1,Active
4696,Employee-4696,Finance,15,L2,Active
4697,Employee-4697,IT,44,L2,Active
4698,Employee-4698,HR,17,L4,Active
4699,Employee-4699,Operations,33,Senior Manager,Active
4700,Employee-4700,IT,47,L2,Active
4701,Employee-4701,Sales,46,Manager,Active
4702,Employee-4702,Support,16,L3,Active
4703,Employee-4703,HR,29,L1,Active
4704,Employee-4704,Support,9,Manager,Active
4705,Employee-4705,Support,33,Manager,Active
4706,Employee-4706,IT,49,Manager,Active
4707,Employee-4707,HR,29,Manager,Active
4708,Employee-4708,HR,13,L1,Active
4709,Employee-4709,Finance,21,L4,Active
4710,Employee-4710,Support,21,Senior Manager,Active
4711,Employee-4711,HR,5,L2,Active
4712,Employee-4712,Finance,10,Manager,Inactive
4713,Employee-4713,Operations,6,L2,Active
4714,Employee-4714,Finance,13,L2,Inactive
4715,Employee-4715,Sales,1,Manager,Active
4716,Employee-4716,IT,20,L4,Active
4717,Employee-4717,Operations,47,L2,Active
4718,Employee-4718,Operations,46,L3,Active
4719,Employee-4719,Sales,8,L2,Active
4720,Employee-4720,Finance,10,Senior Manager,Active
4721,Employee-4721,IT,9,Manager,Active
4722,Employee-4722,Finance,49,L1,Active
4723,Employee-4723,HR,41,L2,Active
4724,Employee-4724,Finance,3,L4,Active
4725,Employee-4725,Operations,11,L3,Active
4726,Employee-4726,IT,12,L3,Active
4727,Employee-4727,Finance,10,L1,Active
4728,Employee-4728,IT,25,Senior Manager,Active
4729,Employee-4729,IT,49,L1,Active
4730,Employee-4730,HR,49,Senior Manager,Active
4731,Employee-4731,HR,25,L2,Active
4732,Employee-4732,Operations,11,Manager,Active
4733,Employee-4733,Sales,36,L4,Active
4734,Employee-4734,IT,39,L3,Active
4735,Employee-4735,Sales,26,L1,Active
4736,Employee-4736,Operations,14,L4,Active
4737,Employee-4737,IT,39,Senior Manager,Active
4738,Employee-4738,IT,40,Manager,Active
4739,Employee-4739,Support,1,L3,Active
4740,Employee-4740,Sales,4,L3,Active
4741,Employee-4741,Finance,30,Senior Manager,Active
4742,Employee-4742,HR,12,Manager,Active
4743,Employee-4743,Finance,35,L3,Active
4744,Employee-4744,Sales,13,Manager,Inactive
4745,Employee-4745,HR,31,L3,Active
4746,Employee-4746,Finance,38,L2,Active
4747,Employee-4747,Support,43,Senior Manager,Active
4748,Employee-4748,HR,23,Manager,Active
4749,Employee-4749,IT,4,L4,Active
4750,Employee-4750,Finance,16,L2,Active
4751,Employee-4751,HR,7,L4,Active
4752,Employee-4752,Support,22,Senior Manager,Active
4753,Employee-4753,HR,29,L3,Active
4754,Employee-4754,HR,11,L4,Active
4755,Employee-4755,Support,33,L2,Active
4756,Employee-4756,Finance,29,Manager,Active
4757,Employee-4757,Operations,39,L1,Active
4758,Employee-4758,Finance,12,L4,Active
4759,Employee-4759,Sales,7,L1,Active
4760,Employee-4760,Support,39,Senior Manager,Active
4761,Employee-4761,Finance,42,L4,Active
4762,Employee-4762,HR,48,L4,Active
4763,Employee-4763,Support,26,Manager,Active
4764,Employee-4764,IT,40,L3,Active
4765,Employee-4765,Finance,9,L2,Active
4766,Employee-4766,Support,41,L2,Active
4767,Employee-4767,Finance,34,L2,Active
4768,Employee-4768,Support,45,Senior Manager,Inactive
4769,Employee-4769,HR,13,L3,Active
4770,Employee-4770,IT,36,L1,Active
4771,Employee-4771,IT,25,L2,Active
4772,Employee-4772,Sales,24,L1,Active
4773,Employee-4773,Support,44,L3,Active
4774,Employee-4774,Finance,17,Senior Manager,Active
4775,Employee-4775,IT,2,L3,Active
4776,Employee-4776,IT,13,Manager,Active
4777,Employee-4777,Operations,31,L2,Inactive
4778,Employee-4778,Operations,29,Senior Manager,Active
4779,Employee-4779,IT,50,Manager,Active
4780,Employee-4780,Support,28,L2,Active
4781,Employee-4781,Sales,27,L3,Active
4782,Employee-4782,IT,15,L3,Active
4783,Employee-4783,HR,31,L4,Active
4784,Employee-4784,Finance,40,L4,Active
4785,Employee-4785,Sales,15,L3,Active
4786,Employee-4786,HR,33,L3,Active
4787,Employee-4787,Sales,20,L1,Active
4788,Employee-4788,HR,42,L1,Active
4789,Employee-4789,Finance,12,Manager,Active
4790,Employee-4790,Finance,37,L4,Active
4791,Employee-4791,Operations,9,L4,Active
4792,Employee-4792,Support,23,L3,Active
4793,Employee-4793,HR,8,L3,Active
4794,Employee-4794,Operations,32,Manager,Active
4795,Employee-4795,HR,48,Senior Manager,Active
4796,Employee-4796,Operations,14,Senior Manager,Active
4797,Employee-4797,Finance,27,Senior Manager,Active
4798,Employee-4798,Sales,25,L4,Active
4799,Employee-4799,Operations,13,L1,Active
4800,Employee-4800,HR,21,Senior Manager,Active
4801,Employee-4801,HR,45,L2,Active
4802,Employee-4802,Support,31,Manager,Active
4803,Employee-4803,Finance,37,Senior Manager,Active
4804,Employee-4804,HR,48,L2,Active
4805,Employee-4805,IT,43,Senior Manager,Inactive
4806,Employee-4806,Sales,5,L1,Active
4807,Employee-4807,Operations,13,L1,Active
4808,Employee-4808,Support,28,Senior Manager,Active
4809,Employee-4809,Sales,43,L2,Active
4810,Employee-4810,Finance,25,Manager,Active
4811,Employee-4811,Support,35,L2,Inactive
4812,Employee-4812,Operations,47,Manager,Active
