deployment_id,facility_id,department,sanctioned_positions,actual_headcount
10617,13,Sales,129,147
10618,16,Finance,11,28
10619,43,Sales,101,11
10620,42,HR,23,46
10621,7,HR,114,68
10622,29,IT,30,92
10623,48,Sales,27,74
10624,12,IT,95,33
10625,1,Support,127,37
10626,14,HR,143,145
10627,16,Sales,37,53
10628,36,Operations,127,102
10629,10,Sales,96,131
10630,19,HR,91,14
10631,9,Finance,135,93
10632,45,Sales,64,57
10633,14,IT,120,40
10634,4,Operations,30,125
10635,8,Support,85,23
10636,21,Support,108,31
10637,35,Support,142,78
10638,28,Support,82,40
10639,13,HR,106,50
10640,50,Sales,80,34
10641,44,Finance,144,124
10642,15,HR,14,63
10643,40,HR,79,106
10644,33,IT,10,20
10645,3,HR,27,39
10646,11,Support,145,16
10647,38,HR,44,67
10648,10,Operations,110,26
10649,4,IT,130,22
10650,42,IT,106,139
10651,41,Sales,47,74
10652,12,Finance,126,128
10653,10,IT,41,23
10654,16,HR,75,8
10655,28,Finance,32,129
10656,44,Support,89,102
10657,19,Sales,123,100
10658,8,Support,86,123
10659,21,Sales,42,134
10660,28,Operations,96,55
10661,32,Operations,37,52
10662,39,Finance,129,21
10663,45,HR,52,125
10664,29,Support,76,103
10665,35,Sales,68,86
10666,10,HR,139,109
10667,22,Support,140,60
10668,35,IT,149,136
10669,10,Support,21,139
10670,10,HR,70,96
10671,34,Operations,116,87
10672,23,Finance,39,34
10673,41,Operations,44,53
10674,28,Operations,94,22
10675,30,Support,121,116
10676,49,Support,139,33
10677,11,HR,120,78
10678,10,HR,24,144
10679,34,Sales,17,47
10680,3,Finance,110,90
10681,47,Sales,89,64
10682,9,Support,16,25
10683,15,HR,64,8
10684,43,HR,124,83
10685,30,Support,97,14
10686,15,Sales,138,43
10687,22,Sales,44,30
10688,15,Sales,138,22
10689,15,HR,75,115
10690,21,Operations,96,18
10691,47,Operations,45,77
10692,17,Support,97,48
10693,9,Operations,104,28
10694,40,HR,34,126
10695,41,IT,23,28
10696,2,Support,85,90
10697,3,HR,130,96
10698,4,Support,87,100
10699,19,HR,87,85
10700,25,Operations,132,38
10701,45,Finance,10,42
10702,9,Finance,40,130
10703,49,Operations,36,118
10704,5,HR,110,94
10705,50,Support,93,17
10706,18,Finance,40,34
10707,40,Support,77,144
10708,37,HR,63,21
10709,15,Sales,39,33
10710,36,HR,110,83
10711,7,IT,65,38
10712,39,IT,34,116
10713,29,Operations,27,133
10714,47,Operations,68,89
10715,22,Finance,30,49
10716,36,Operations,12,51
10717,27,Sales,98,133
10718,44,HR,101,62
10719,27,IT,89,116
10720,30,HR,86,84
10721,24,Support,120,21
10722,42,HR,145,13
10723,17,IT,35,135
10724,39,Support,56,99
10725,24,IT,60,25
10726,4,IT,132,41
10727,42,Support,18,134
10728,19,Operations,138,132
10729,28,Support,92,69
10730,30,IT,83,102
10731,16,IT,122,77
10732,41,Sales,64,109
10733,34,HR,72,13
10734,10,Sales,40,48
10735,17,Operations,116,117
10736,20,Support,133,106
10737,48,IT,111,74
10738,31,Sales,108,149
10739,30,Sales,98,80
10740,33,Operations,74,16
10741,34,IT,80,107
10742,29,Finance,119,14
10743,35,IT,135,55
10744,11,Finance,121,148
10745,47,Support,116,105
10746,49,Sales,75,45
10747,29,Finance,55,122
10748,12,Finance,115,117
10749,42,Sales,98,107
10750,8,Sales,112,45
10751,7,IT,46,53
10752,42,Support,40,133
10753,42,HR,82,125
10754,9,HR,107,42
10755,44,HR,144,82
10756,5,HR,14,96
10757,49,IT,109,14
10758,11,Operations,99,44
10759,6,Finance,82,145
10760,29,Sales,111,84
10761,5,Finance,118,39
10762,42,Finance,31,111
10763,29,Sales,126,128
10764,17,Operations,28,37
10765,39,Support,66,101
10766,40,IT,36,12
10767,47,IT,112,127
10768,16,Sales,91,56
10769,17,Operations,119,99
10770,38,IT,134,50
10771,36,Sales,126,137
10772,46,HR,56,76
10773,6,IT,130,97
10774,42,Operations,62,12
10775,6,Support,53,45
10776,7,IT,41,49
10777,49,Finance,82,82
10778,8,HR,79,149
10779,21,Operations,90,95
10780,29,Sales,125,102
10781,8,Support,132,146
10782,47,Sales,30,83
10783,11,HR,43,130
10784,11,HR,114,140
10785,6,Operations,33,8
10786,16,IT,72,65
10787,37,Operations,84,121
10788,46,Support,46,139
10789,32,IT,52,71
10790,14,Support,82,16
10791,29,HR,94,61
10792,30,Finance,142,129
10793,5,Support,11,24
10794,8,Support,72,92
10795,45,HR,95,116
10796,27,IT,68,128
10797,5,Support,76,60
10798,11,Support,139,92
10799,14,Support,82,100
10800,45,Operations,49,130
10801,21,HR,102,141
10802,27,HR,82,106
10803,47,IT,137,121
10804,7,Finance,122,106
10805,22,Sales,16,146
10806,19,Finance,57,99
10807,2,Sales,102,27
10808,20,Operations,46,146
10809,13,Support,32,67
10810,28,Operations,68,101
10811,28,IT,136,15
10812,2,Finance,63,32
10813,46,Support,133,147
10814,11,HR,110,105
10815,19,HR,110,20
10816,50,HR,51,70
10817,31,HR,49,107
10818,30,Finance,123,88
10819,36,Sales,76,97
10820,10,Finance,97,122
10821,12,HR,124,59
10822,4,Operations,89,50
10823,8,Support,110,115
10824,27,Sales,100,90
10825,14,Finance,118,106
10826,25,Sales,87,104
10827,38,Support,142,72
10828,34,IT,108,16
10829,7,Sales,37,96
10830,31,IT,28,132
10831,1,IT,84,80
10832,41,Support,124,37
10833,26,Finance,144,127
10834,35,HR,73,33
10835,35,IT,10,28
10836,14,Finance,72,65
10837,44,HR,97,8
10838,48,Support,127,138
10839,17,Support,79,83
10840,34,Sales,16,12
10841,11,Support,124,45
10842,27,Sales,24,96
10843,16,Finance,105,107
10844,15,Sales,61,31
10845,12,IT,12,43
10846,14,Finance,68,129
10847,33,Sales,130,13
10848,2,Support,87,94
10849,26,Support,129,147
10850,26,Operations,21,22
10851,10,Sales,103,117
10852,1,IT,35,37
10853,20,IT,75,23
10854,35,IT,25,133
10855,38,Finance,51,54
10856,29,Sales,72,81
10857,16,HR,111,52
10858,15,Finance,128,88
10859,37,IT,20,32
10860,48,Finance,96,107
10861,41,Operations,121,146
10862,45,Finance,58,73
10863,19,Finance,102,70
10864,39,Support,75,49
10865,23,Sales,125,31
10866,30,Sales,81,59
10867,13,HR,103,26
10868,4,Finance,91,99
10869,10,Sales,44,122
10870,46,HR,64,142
10871,46,Sales,60,128
10872,43,Operations,47,12
10873,28,Operations,37,97
10874,41,HR,72,105
10875,20,Support,98,24
10876,49,Support,143,54
10877,33,IT,121,9
10878,2,Finance,12,93
10879,10,Support,22,122
10880,46,IT,47,64
10881,4,Finance,104,81
10882,38,Support,18,25
10883,14,IT,77,55
10884,43,Sales,111,40
10885,2,Operations,111,112
10886,38,Support,75,101
10887,15,Finance,74,41
10888,10,HR,132,33
10889,26,Support,58,130
10890,32,HR,93,99
10891,1,IT,81,92
10892,36,Support,10,46
10893,12,Operations,17,141
10894,47,Sales,110,95
10895,26,Sales,143,128
10896,47,IT,94,88
10897,11,IT,125,69
10898,50,Finance,135,14
10899,8,HR,115,55
10900,2,Finance,145,39
10901,42,Operations,26,40
10902,34,HR,39,104
10903,44,Sales,113,128
10904,27,Finance,50,88
10905,29,Support,47,50
10906,35,Support,119,10
10907,9,IT,86,49
10908,6,Operations,28,57
10909,42,HR,12,69
10910,49,Finance,56,52
10911,39,IT,120,91
10912,1,Finance,19,92
10913,20,Support,28,99
10914,2,Sales,48,18
10915,21,Finance,133,98
10916,25,HR,138,115
10917,47,Operations,106,128
10918,1,IT,40,18
10919,12,HR,149,104
10920,42,Finance,10,10
10921,17,IT,74,105
10922,16,HR,148,50
10923,2,IT,55,135
10924,45,Support,85,21
10925,23,Operations,140,102
10926,21,Finance,101,121
10927,4,Finance,45,115
10928,26,IT,65,140
10929,3,Support,132,146
10930,3,HR,141,141
10931,35,Operations,100,146
10932,28,Operations,120,90
10933,27,Finance,83,116
10934,12,HR,85,69
10935,38,Support,147,10
10936,27,HR,27,58
10937,46,Finance,134,79
10938,14,HR,68,119
10939,37,HR,121,127
10940,16,Support,97,141
10941,28,Sales,109,25
10942,22,Support,53,114
10943,37,HR,34,64
10944,28,Finance,24,53
10945,34,HR,45,25
10946,33,Finance,79,146
10947,16,Support,41,23
10948,3,HR,128,147
10949,34,Sales,73,85
10950,14,HR,120,47
10951,37,HR,57,50
10952,48,Sales,149,62
10953,24,Finance,49,69
10954,8,Operations,20,68
10955,38,IT,96,45
10956,11,Support,28,9
10957,15,Sales,105,66
10958,27,Sales,149,120
10959,25,IT,101,91
10960,10,HR,84,76
10961,40,IT,44,122
10962,34,IT,111,112
10963,49,Finance,16,89
10964,2,Sales,39,135
10965,25,Support,61,12
10966,20,HR,101,143
10967,20,IT,85,142
10968,44,Support,33,131
10969,36,HR,138,59
10970,49,Operations,87,136
10971,45,Operations,12,22
10972,25,HR,60,121
10973,38,Finance,84,38
10974,43,HR,67,75
10975,13,Operations,110,139
10976,34,Sales,59,25
10977,47,Operations,71,136
10978,27,HR,65,137
10979,37,Support,31,135
10980,7,Finance,26,70
10981,23,Operations,43,121
10982,10,Sales,41,38
10983,29,HR,111,43
10984,41,Operations,129,88
10985,35,Support,46,15
10986,31,Operations,115,111
10987,44,Sales,143,37
10988,46,IT,147,52
10989,13,HR,95,45
10990,43,Finance,27,84
10991,4,Operations,137,143
10992,42,Support,52,18
10993,19,IT,43,46
10994,29,Support,33,75
10995,49,IT,123,10
10996,2,Sales,43,133
10997,18,Sales,113,136
10998,28,IT,54,58
10999,44,Operations,119,113
11000,50,IT,13,70
11001,49,HR,87,86
11002,26,Sales,92,101
11003,3,IT,20,65
11004,21,Finance,17,72
11005,17,HR,111,143
11006,34,Support,107,114
11007,19,Support,18,34
11008,31,Sales,66,73
11009,24,Operations,86,72
11010,15,Finance,67,115
11011,9,Operations,59,74
11012,8,HR,54,135
11013,38,IT,104,72
11014,16,Sales,140,114
11015,14,Operations,36,141
11016,29,IT,101,73
11017,30,Support,113,113
11018,44,Support,72,90
11019,41,Sales,36,132
11020,5,Support,27,74
11021,37,Finance,65,139
11022,34,Operations,135,139
11023,14,Operations,66,60
11024,31,Sales,64,47
11025,35,Finance,19,81
11026,44,Operations,120,59
11027,20,IT,69,21
11028,40,Operations,101,36
11029,36,Sales,72,149
11030,32,Sales,107,74
11031,5,Support,101,136
11032,22,Support,69,108
11033,1,HR,98,60
11034,16,IT,84,15
11035,32,HR,66,29
11036,21,Support,29,35
11037,16,Operations,45,142
11038,47,HR,54,72
11039,12,Support,120,18
11040,28,Finance,71,27
11041,14,Operations,97,24
11042,20,Operations,98,59
11043,10,Operations,80,43
11044,24,HR,108,82
11045,49,Finance,48,105
11046,31,Operations,113,69
11047,29,Support,123,92
11048,31,Operations,36,20
11049,10,Sales,91,36
11050,38,Support,113,98
11051,42,Operations,119,81
11052,36,Finance,42,105
11053,23,IT,107,114
11054,24,Operations,68,60
11055,34,Sales,86,40
11056,9,Operations,147,105
11057,22,Operations,116,47
11058,11,Operations,146,92
11059,23,Finance,51,128
11060,17,Sales,29,99
11061,3,IT,26,85
11062,37,IT,57,45
11063,11,Support,110,53
11064,21,Finance,60,113
11065,7,Sales,25,11
11066,49,HR,101,11
11067,9,Support,105,71
11068,44,Finance,109,135
11069,38,Support,83,106
11070,38,IT,18,147
11071,18,Operations,20,132
11072,10,Operations,106,108
11073,21,HR,70,131
11074,4,Support,34,129
11075,1,Sales,124,83
11076,31,IT,116,70
11077,29,Support,104,73
11078,10,Operations,21,100
11079,15,Support,148,36
11080,40,Support,13,124
11081,38,Support,106,16
11082,34,HR,137,52
11083,48,Finance,57,69
11084,50,IT,16,47
11085,40,HR,125,46
11086,43,Operations,132,106
11087,30,Operations,86,40
11088,43,Operations,45,79
11089,45,HR,148,37
11090,29,Support,27,43
11091,4,IT,85,25
11092,3,Sales,80,127
11093,40,Support,16,64
11094,47,Finance,51,32
11095,3,IT,11,96
11096,20,Support,20,36
11097,10,IT,148,11
11098,50,Operations,82,50
11099,33,Sales,36,61
11100,7,Operations,100,12
11101,18,HR,138,30
11102,25,Finance,98,107
11103,42,Operations,31,24
11104,29,HR,113,18
11105,12,HR,33,109
11106,48,Finance,78,52
11107,17,HR,126,144
11108,18,Finance,40,130
11109,6,Support,80,139
11110,30,Support,71,49
11111,8,Support,79,127
11112,2,IT,38,67
11113,2,Sales,132,81
11114,41,Operations,123,44
11115,44,HR,31,143
11116,48,Sales,127,140
11117,11,HR,41,40
11118,31,IT,71,31
11119,50,HR,85,107
11120,5,HR,67,96
11121,35,HR,86,142
11122,39,HR,146,42
11123,14,HR,131,49
11124,24,Finance,103,99
11125,44,Support,25,102
11126,44,HR,100,143
11127,40,Sales,22,130
11128,34,Sales,106,118
11129,39,Finance,72,43
11130,38,Sales,68,42
11131,2,Operations,106,33
11132,20,HR,38,24
11133,46,Sales,72,124
11134,20,IT,79,65
11135,10,HR,10,21
11136,22,Finance,121,23
11137,44,Finance,45,124
11138,18,Sales,69,13
11139,45,Support,76,110
11140,15,Operations,15,137
11141,19,Sales,31,123
11142,19,Sales,84,83
11143,35,Operations,66,62
11144,40,HR,141,44
11145,21,Operations,110,127
11146,47,Finance,142,86
11147,32,Finance,19,37
11148,16,Sales,143,17
11149,17,Sales,127,36
11150,21,IT,32,86
11151,47,Operations,107,144
11152,24,HR,145,42
11153,47,Finance,62,115
11154,24,HR,17,144
11155,20,Support,21,79
11156,50,Support,20,73
11157,47,HR,57,123
11158,26,Finance,120,57
11159,6,Support,45,92
11160,31,Sales,110,148
11161,24,Finance,98,33
11162,18,IT,70,123
11163,26,Sales,136,93
11164,14,Operations,100,114
11165,34,IT,73,44
11166,26,IT,126,130
11167,18,Support,126,104
11168,25,Operations,116,111
11169,26,Operations,90,73
11170,20,Support,117,110
11171,28,IT,83,64
11172,39,IT,46,81
11173,34,Operations,145,52
11174,21,Operations,18,71
11175,9,HR,51,127
11176,11,Operations,124,140
11177,26,Support,27,33
11178,18,HR,29,63
11179,18,Finance,67,56
11180,18,HR,84,122
11181,7,HR,25,82
11182,1,Operations,30,85
11183,33,Operations,77,75
11184,39,Support,31,99
11185,34,Sales,141,48
11186,22,HR,90,141
11187,17,Operations,145,54
11188,47,Operations,71,128
11189,34,HR,42,142
11190,31,HR,38,16
11191,15,Finance,122,50
11192,18,Finance,75,35
11193,34,Operations,43,74
11194,3,Finance,83,146
11195,47,HR,130,53
11196,45,Support,42,25
11197,28,Support,77,22
11198,27,HR,27,45
11199,41,HR,135,69
11200,49,Operations,106,105
11201,23,HR,95,16
11202,6,Sales,103,109
11203,7,Finance,38,35
11204,35,Operations,109,71
11205,16,IT,47,52
11206,19,Support,10,98
11207,32,HR,23,18
11208,11,Sales,129,149
11209,34,HR,28,124
11210,46,IT,109,22
11211,24,Finance,37,17
11212,12,HR,120,14
11213,2,Finance,17,52
11214,29,Support,140,106
11215,18,Finance,121,120
11216,26,Finance,123,102
11217,50,Finance,52,99
11218,47,IT,125,131
11219,28,Support,134,86
11220,34,Support,125,55
11221,14,Finance,79,46
11222,9,Operations,129,20
11223,50,Support,42,42
11224,49,Finance,111,34
11225,12,Sales,37,149
11226,38,IT,145,75
11227,8,Finance,54,8
11228,4,IT,138,146
11229,8,Sales,63,18
11230,17,Finance,138,129
11231,7,Operations,91,53
11232,1,HR,127,67
11233,41,Support,120,77
11234,28,Operations,134,55
11235,31,Finance,122,41
11236,46,IT,137,123
11237,24,HR,47,30
11238,35,HR,76,24
11239,6,Support,52,107
11240,36,HR,115,147
11241,44,Support,110,74
11242,48,Support,90,117
11243,7,IT,98,114
11244,4,HR,88,55
11245,27,IT,46,76
11246,25,IT,31,67
11247,3,Sales,140,67
11248,3,Support,94,76
11249,4,IT,139,94
11250,3,IT,11,74
11251,17,IT,110,22
11252,6,HR,12,34
11253,32,Sales,63,136
11254,1,Operations,75,62
11255,4,Sales,81,23
11256,13,HR,16,116
11257,28,IT,124,30
11258,4,HR,81,89
11259,35,Sales,57,135
11260,41,Operations,142,123
11261,1,Sales,130,74
11262,17,IT,59,147
11263,27,Sales,110,123
11264,20,IT,123,70
11265,24,Support,94,37
11266,24,Operations,10,143
11267,35,Support,104,101
11268,12,Finance,92,25
11269,48,IT,130,47
11270,10,Sales,92,30
11271,15,IT,57,89
11272,37,IT,105,82
11273,2,Finance,147,18
11274,21,HR,55,89
11275,42,Sales,55,140
11276,36,Sales,34,143
11277,14,IT,12,128
11278,20,Sales,63,43
11279,38,IT,20,124
11280,37,Support,101,116
11281,12,Sales,43,29
11282,2,Sales,123,26
11283,1,Operations,75,141
11284,14,Support,82,59
11285,16,Support,32,13
11286,35,Sales,141,137
11287,43,Sales,49,133
11288,45,Operations,70,18
11289,41,Sales,112,10
11290,20,Sales,104,111
11291,5,Finance,59,34
11292,50,Finance,94,23
11293,15,Support,57,144
11294,15,Support,75,50
11295,25,Sales,26,105
11296,27,Sales,16,25
11297,3,HR,29,26
11298,4,Finance,101,29
11299,42,Support,37,22
11300,34,HR,126,52
11301,35,Operations,113,18
11302,25,HR,10,98
11303,44,IT,146,56
11304,8,Support,134,80
11305,36,IT,22,80
11306,2,Finance,68,41
11307,7,Support,134,139
11308,34,Sales,68,69
11309,37,Operations,144,68
11310,35,Sales,13,29
11311,47,IT,86,82
11312,26,Sales,112,12
11313,30,Operations,131,9
11314,2,Finance,95,64
11315,2,Sales,28,52
11316,19,Sales,46,91
11317,45,IT,25,56
11318,10,Operations,12,148
11319,14,HR,146,41
11320,41,Operations,29,61
11321,36,Operations,144,130
11322,27,Sales,123,79
11323,46,Sales,143,61
11324,24,HR,11,135
11325,28,Sales,116,149
11326,33,IT,86,69
11327,4,HR,57,57
11328,19,HR,114,132
11329,2,Operations,146,22
11330,44,Sales,89,125
11331,50,Sales,21,91
11332,36,Finance,74,88
11333,14,Operations,98,60
11334,42,Finance,47,51
11335,41,IT,80,140
11336,49,IT,81,71
11337,32,Operations,147,140
11338,21,IT,21,116
11339,34,Support,69,78
11340,33,HR,144,97
11341,29,Operations,145,14
11342,16,Operations,96,136
11343,17,HR,51,140
11344,30,Finance,22,137
11345,2,Support,23,117
11346,21,IT,21,17
11347,47,Sales,56,90
11348,13,Finance,105,132
11349,4,Sales,110,82
11350,42,HR,138,19
11351,3,Sales,73,119
11352,18,HR,112,71
11353,10,Sales,23,89
11354,36,Operations,130,86
11355,4,IT,20,93
11356,46,HR,60,128
11357,1,IT,126,92
11358,30,Finance,44,125
11359,50,IT,76,10
11360,15,IT,88,142
11361,49,HR,121,125
11362,22,IT,73,43
11363,22,HR,22,139
11364,16,Finance,54,77
11365,31,Support,23,108
11366,44,Support,123,90
11367,50,HR,36,73
11368,1,Operations,104,63
11369,13,Sales,69,77
11370,43,Finance,149,98
11371,1,IT,14,71
11372,25,IT,51,57
11373,40,Finance,58,70
11374,1,IT,82,72
11375,49,Operations,63,78
11376,36,HR,149,101
11377,39,Support,14,13
11378,14,Operations,35,106
11379,19,Support,86,129
11380,50,Sales,69,33
11381,45,Operations,133,88
11382,21,Finance,97,29
11383,35,Sales,63,18
11384,23,Sales,136,104
11385,2,HR,75,105
11386,44,IT,13,69
11387,5,IT,147,54
11388,48,HR,137,84
11389,8,Support,86,76
11390,43,HR,36,61
11391,44,Operations,79,145
11392,22,Finance,103,146
11393,40,Sales,81,65
11394,37,Finance,72,103
11395,7,Finance,94,13
11396,45,Support,103,134
11397,20,Operations,142,25
11398,39,Support,80,126
11399,40,IT,57,60
11400,36,HR,85,17
11401,29,HR,128,41
11402,2,Operations,24,88
11403,44,Support,139,83
11404,33,Finance,33,59
11405,3,Operations,73,107
11406,37,Support,97,129
11407,33,Operations,142,37
11408,34,HR,138,67
11409,44,Operations,107,56
11410,16,IT,15,19
11411,42,Operations,47,128
11412,40,Support,43,123
11413,29,Finance,127,145
11414,35,Operations,25,39
11415,14,IT,59,53
11416,34,IT,87,108
11417,35,HR,57,78
11418,7,Sales,61,94
11419,45,Sales,43,32
11420,6,Support,143,65
11421,40,Finance,46,105
11422,40,Sales,54,109
11423,22,HR,77,112
11424,39,Operations,69,47
11425,35,Support,144,33
11426,6,HR,52,120
11427,15,IT,66,75
11428,7,Finance,18,79
11429,40,HR,106,65
11430,4,Finance,53,70
11431,24,Support,35,121
11432,38,HR,56,99
11433,25,Operations,53,144
11434,21,Sales,89,72
11435,29,Sales,52,105
11436,22,Sales,22,65
11437,2,HR,34,125
11438,31,Finance,94,115
11439,2,Finance,145,63
11440,4,Support,73,25
11441,8,Finance,119,142
11442,9,HR,100,122
11443,30,IT,50,106
11444,6,HR,122,135
11445,20,Finance,30,20
11446,28,Finance,139,110
11447,42,Sales,133,101
11448,29,Support,82,83
11449,30,HR,24,104
11450,28,Operations,136,120
11451,35,IT,32,47
11452,3,IT,141,48
11453,41,Finance,101,110
11454,29,Support,52,60
11455,5,IT,40,41
11456,22,Operations,77,135
11457,46,Operations,84,120
11458,48,Operations,85,101
11459,11,HR,146,36
11460,4,Support,99,19
11461,43,Operations,147,92
11462,7,Operations,20,114
11463,14,IT,101,15
11464,22,Operations,21,121
11465,10,HR,32,111
11466,16,Finance,37,68
11467,39,Finance,71,123
11468,25,HR,18,59
11469,21,IT,141,74
11470,2,Sales,36,48
11471,2,Sales,73,52
11472,15,Operations,50,42
11473,38,Finance,126,69
11474,40,Sales,137,143
11475,43,HR,46,148
11476,9,Operations,25,48
11477,11,Finance,72,145
11478,45,Support,72,129
11479,15,Support,39,90
11480,42,Support,126,92
11481,19,IT,77,138
11482,23,Finance,97,125
11483,4,IT,140,112
11484,19,Support,106,102
11485,21,Support,149,22
11486,39,HR,100,29
11487,46,HR,120,107
11488,46,HR,139,14
11489,30,Operations,81,83
11490,18,Operations,105,111
11491,10,HR,48,29
11492,4,HR,119,95
11493,37,HR,114,139
11494,12,HR,29,76
11495,3,Operations,34,144
11496,23,HR,45,103
11497,3,HR,27,35
11498,48,Sales,71,9
11499,8,Operations,115,19
11500,28,Support,13,36
11501,35,Finance,78,117
11502,17,IT,88,126
11503,25,IT,111,61
11504,26,HR,72,85
11505,48,IT,13,67
11506,6,HR,65,92
11507,29,Sales,45,125
11508,44,Operations,54,99
11509,36,Support,88,149
11510,28,IT,82,72
11511,19,Finance,92,58
11512,19,Sales,145,140
11513,32,Operations,63,44
11514,33,Finance,60,32
11515,23,Sales,43,22
11516,25,Sales,21,95
11517,21,HR,40,72
11518,13,Finance,50,120
11519,13,Sales,15,78
11520,7,Sales,101,124
11521,32,IT,42,106
11522,19,Finance,128,91
11523,12,Operations,99,102
11524,6,IT,28,21
11525,34,HR,10,57
11526,45,HR,12,104
11527,35,Support,55,99
11528,10,Support,92,148
11529,23,HR,12,120
11530,42,Finance,58,101
11531,38,Finance,79,71
11532,43,IT,76,71
11533,45,IT,119,51
11534,3,Operations,31,93
11535,41,IT,54,44
11536,12,Sales,12,131
11537,29,Support,83,117
11538,4,Support,143,142
11539,8,Support,146,11
11540,38,Operations,54,18
11541,28,Sales,85,72
11542,36,HR,99,61
11543,35,Operations,135,138
11544,12,Finance,32,124
11545,43,IT,71,115
11546,39,Support,28,49
11547,38,HR,110,84
11548,42,Operations,98,40
11549,17,HR,146,132
11550,42,Operations,57,141
11551,26,IT,54,42
11552,39,Operations,72,125
11553,38,Finance,122,23
11554,21,IT,134,33
11555,4,Sales,68,75
11556,15,HR,97,136
11557,4,Sales,123,100
11558,48,Sales,101,144
11559,3,Operations,64,133
11560,8,Finance,61,137
11561,24,Support,144,110
11562,19,Sales,77,94
11563,15,HR,40,53
11564,38,IT,132,29
11565,17,Support,12,62
11566,1,Support,136,102
11567,37,Operations,61,142
11568,4,Operations,98,97
11569,44,HR,82,112
